47.6649555, -122.3223667, 0.36756474, 20, 120, 280.0f, 10.171f
47.6649555, -122.3223683, 0.39501506, 20, 120, 279.0f, 7.483f
47.6647394, -122.3227489, 8.505781, 20, 120, 231.0f, 10.508f
47.664728, -122.3227678, 8.879714, 20, 120, 230.0f, 7.646f
47.664728, -122.3227678, 8.879714, 20, 120, 230.0f, 7.646f
47.6648109, -122.3228094, 0.0, 20, 120, 0.0f, 15.062f
47.6636864, -122.32284, 16.499878, 20, 120, 178.0f, 12.334f
47.6636741, -122.3228278, 16.783052, 20, 120, 177.0f, 8.95f
47.6630832, -122.322797, 16.179403, 20, 120, 177.0f, 9.661f
47.6624848, -122.3227229, 16.748226, 20, 120, 175.0f, 6.869f
47.6624836, -122.322722, 16.740337, 20, 120, 175.0f, 4.909f
47.6618071, -122.3225912, 18.976948, 20, 120, 172.0f, 6.852f
47.6613859, -122.3225415, 16.145702, 20, 120, 175.0f, 7.618f
47.6613889, -122.3225437, 15.980062, 20, 120, 175.0f, 5.526f
47.6613889, -122.3225437, 15.980062, 20, 120, 175.0f, 5.526f
47.6601741, -122.3225408, 25.927605, 20, 120, 179.0f, 11.31f
47.6595244, -122.3225606, 23.252708, 20, 120, 181.0f, 8.685f
47.65852, -122.3225619, 27.793486, 20, 120, 181.0f, 14.021f
47.6584876, -122.3225596, 28.300459, 20, 120, 181.0f, 10.62f
47.6584876, -122.3225596, 28.300459, 20, 120, 181.0f, 10.62f
47.6570888, -122.3226728, 30.987486, 20, 120, 183.0f, 15.102f
47.6570797, -122.3226794, 31.124233, 20, 120, 183.0f, 10.991f
47.656198, -122.3226141, 25.446129, 20, 120, 177.0f, 11.579f
47.656205, -122.3226087, 25.218801, 20, 120, 177.0f, 8.341f
47.6547399, -122.3226165, 21.056465, 20, 120, 182.0f, 8.569f
47.6537951, -122.3226867, 26.404192, 20, 120, 183.0f, 13.291f
47.6537678, -122.3226923, 27.063875, 20, 120, 183.0f, 9.958f
47.6528833, -122.322703, 25.019085, 20, 120, 181.0f, 12.261f
47.6520193, -122.3227019, 24.114899, 20, 120, 181.0f, 10.545f
47.6514892, -122.3227086, 20.417645, 20, 120, 181.0f, 8.556f
47.6506575, -122.3227342, 22.849129, 20, 120, 182.0f, 12.598f
47.6497488, -122.3227594, 24.855211, 20, 120, 182.0f, 6.877f
47.6491106, -122.3227741, 22.9228, 20, 120, 181.0f, 6.771f
47.6480904, -122.322754, 28.988203, 20, 120, 179.0f, 6.771f
47.6474183, -122.3227526, 24.291206, 20, 120, 179.0f, 6.745f
47.6463745, -122.3229389, 29.83574, 20, 120, 187.0f, 10.159f
47.6454181, -122.3230749, 26.434393, 20, 120, 186.0f, 11.34f
47.6454247, -122.323071, 26.166672, 20, 120, 186.0f, 8.257f
47.6444621, -122.3231034, 26.667856, 20, 120, 182.0f, 10.53f
47.6444598, -122.3230995, 26.662962, 20, 120, 182.0f, 7.615f
47.6444598, -122.3230995, 26.662962, 20, 120, 182.0f, 7.615f
47.6434655, -122.323083, 27.51027, 20, 120, 179.0f, 9.634f
47.64277, -122.3230558, 25.18984, 20, 120, 178.0f, 8.567f
47.6427724, -122.323055, 25.037996, 20, 120, 178.0f, 6.214f
47.6417629, -122.3231371, 28.882511, 20, 120, 183.0f, 14.552f
47.6417385, -122.3231546, 29.463032, 20, 120, 184.0f, 11.071f
47.6407468, -122.323289, 28.08667, 20, 120, 185.0f, 9.665f
47.6397678, -122.3233048, 27.319925, 20, 120, 181.0f, 9.624f
47.6397669, -122.3233004, 27.25059, 20, 120, 181.0f, 6.946f
47.6391522, -122.3233004, 23.34561, 20, 120, 181.0f, 7.672f
47.6391554, -122.3232999, 23.121319, 20, 120, 181.0f, 5.551f
47.6391554, -122.3232999, 23.121319, 20, 120, 181.0f, 5.551f
47.6385518, -122.3233988, 23.48089, 20, 120, 186.0f, 6.088f
47.6374661, -122.3234168, 28.6724, 20, 120, 182.0f, 8.571f
47.6374538, -122.3234117, 28.904753, 20, 120, 181.0f, 6.215f
47.6368408, -122.3234169, 23.299585, 20, 120, 181.0f, 7.67f
47.636838, -122.3234165, 22.634264, 20, 120, 181.0f, 5.625f
47.636838, -122.3234165, 22.634264, 20, 120, 181.0f, 5.625f
47.6358463, -122.3234138, 27.290106, 20, 120, 179.0f, 12.493f
47.6358243, -122.3234126, 27.803295, 20, 120, 179.0f, 9.331f
47.6348327, -122.3236515, 27.824379, 20, 120, 189.0f, 5.921f
47.6342031, -122.3238002, 22.981352, 20, 120, 189.0f, 5.853f
47.6333776, -122.3242672, 25.953035, 20, 120, 201.0f, 5.84f
47.6326965, -122.3245798, 26.977682, 20, 120, 198.0f, 7.565f
47.6326933, -122.3245775, 27.000969, 20, 120, 197.0f, 5.504f
47.6326933, -122.3245775, 27.000969, 20, 120, 197.0f, 5.504f
47.6317656, -122.325183, 27.247631, 20, 120, 204.0f, 5.865f
47.6317639, -122.3251885, 27.185516, 20, 120, 204.0f, 4.204f
47.6311038, -122.3256869, 27.942865, 20, 120, 207.0f, 6.75f
47.6301998, -122.3265891, 29.540834, 20, 120, 214.0f, 6.776f
47.6297076, -122.3271056, 22.729319, 20, 120, 215.0f, 5.844f
47.6297116, -122.3271023, 22.529503, 20, 120, 215.0f, 4.19f
47.6290089, -122.3280334, 26.387398, 20, 120, 222.0f, 12.992f
47.629001, -122.3280713, 26.94335, 20, 120, 223.0f, 9.834f
47.6281657, -122.3285389, 24.63398, 20, 120, 204.0f, 4.909f
47.6276659, -122.3288577, 20.586615, 20, 120, 204.0f, 6.76f
47.6276682, -122.3288559, 20.391401, 20, 120, 204.0f, 4.875f
47.6266122, -122.3287437, 28.585531, 20, 120, 177.0f, 5.856f
47.625919, -122.3287146, 25.891182, 20, 120, 178.0f, 7.614f
47.625921, -122.3287169, 25.677828, 20, 120, 179.0f, 5.53f
47.6241989, -122.3286667, 28.266417, 20, 120, 179.0f, 11.722f
47.6241846, -122.3286682, 28.503235, 20, 120, 179.0f, 8.729f
47.6232141, -122.3285597, 27.162836, 20, 120, 176.0f, 10.539f
47.6217225, -122.3286384, 28.046673, 20, 120, 182.0f, 9.818f
47.6207409, -122.3286564, 27.07591, 20, 120, 181.0f, 10.734f
47.6207375, -122.3286556, 26.934011, 20, 120, 181.0f, 7.715f
47.6197549, -122.3286819, 27.734945, 20, 120, 181.0f, 13.027f
47.6187847, -122.3287961, 26.661673, 20, 120, 185.0f, 9.663f
47.6187853, -122.3287992, 26.598936, 20, 120, 185.0f, 6.956f
47.6177828, -122.3288431, 27.733168, 20, 120, 182.0f, 13.844f
47.6177777, -122.3288384, 27.797129, 20, 120, 182.0f, 10.186f
47.6177777, -122.3288384, 27.797129, 20, 120, 182.0f, 10.186f
47.6159638, -122.3294241, 27.6263, 20, 120, 191.0f, 9.649f
47.6149597, -122.3296473, 27.95883, 20, 120, 189.0f, 13.789f
47.6140993, -122.3299972, 25.568113, 20, 120, 195.0f, 12.274f
47.6141051, -122.3300053, 25.412664, 20, 120, 195.0f, 8.934f
47.613291, -122.3303623, 23.981789, 20, 120, 197.0f, 15.4f
47.6132956, -122.3303642, 23.807455, 20, 120, 197.0f, 11.431f
47.6100735, -122.3314876, 26.088015, 20, 120, 194.0f, 30.987f
47.6100609, -122.3314837, 26.160536, 20, 120, 194.0f, 22.273f
47.6100609, -122.3314837, 26.160536, 20, 120, 194.0f, 22.273f
47.6100609, -122.3314837, 26.160536, 20, 120, 194.0f, 22.273f
47.6100609, -122.3314837, 26.160536, 20, 120, 194.0f, 22.273f
47.6075144, -122.3307671, 26.294895, 20, 120, 169.0f, 35.137f
47.6063322, -122.3296683, 22.24403, 20, 120, 149.0f, 39.787f
47.606345, -122.3296481, 22.15663, 20, 120, 149.0f, 28.57f
47.6052544, -122.3286539, 23.471403, 20, 120, 148.0f, 27.013f
47.6052512, -122.3286501, 23.502857, 20, 120, 148.0f, 19.455f
47.6052512, -122.3286501, 23.502857, 20, 120, 148.0f, 19.455f
47.6043212, -122.3278609, 22.795666, 20, 120, 150.0f, 17.873f
47.6032926, -122.3269969, 26.567802, 20, 120, 150.0f, 15.735f
47.6023104, -122.3260595, 25.768057, 20, 120, 147.0f, 10.444f
47.6023104, -122.3260595, 25.768057, 20, 120, 147.0f, 10.444f
47.6014579, -122.3248937, 26.730915, 20, 120, 138.0f, 16.208f
47.6006506, -122.3238316, 29.153776, 20, 120, 138.0f, 16.71f
47.6006429, -122.3238251, 29.307186, 20, 120, 138.0f, 12.259f
47.5999009, -122.3228757, 27.67297, 20, 120, 139.0f, 15.692f
47.5999041, -122.3228808, 27.522491, 20, 120, 139.0f, 11.54f
47.5991488, -122.3220966, 26.178202, 20, 120, 144.0f, 10.59f
47.5991467, -122.3221013, 26.08713, 20, 120, 144.0f, 7.642f
47.5983848, -122.3215747, 23.249176, 20, 120, 154.0f, 7.814f
47.5975091, -122.3211462, 26.16277, 20, 120, 161.0f, 6.855f
47.5965683, -122.3207785, 26.552402, 20, 120, 164.0f, 8.691f
47.5965648, -122.3207806, 26.502504, 20, 120, 165.0f, 6.267f
47.5957694, -122.3207516, 22.683065, 20, 120, 177.0f, 4.948f
47.5957696, -122.320755, 22.620188, 20, 120, 177.0f, 3.521f
47.5952634, -122.3206876, 18.986923, 20, 120, 174.0f, 6.735f
47.5947669, -122.320374, 15.39126, 20, 120, 158.0f, 7.659f
47.5943582, -122.3197312, 16.355888, 20, 120, 135.0f, 8.696f
47.594361, -122.3197193, 16.418753, 20, 120, 134.0f, 6.261f
47.5941471, -122.3193464, 12.698995, 20, 120, 130.0f, 7.657f
47.5941509, -122.3193497, 12.51578, 20, 120, 130.0f, 5.54f
47.5941509, -122.3193497, 12.51578, 20, 120, 130.0f, 5.54f
47.5943505, -122.3181396, 17.916546, 20, 120, 78.0f, 12.96f
47.5943944, -122.3180942, 18.729591, 20, 120, 76.0f, 9.517f
47.5947973, -122.3169258, 24.081665, 20, 120, 63.0f, 9.745f
47.594804, -122.3169193, 24.210125, 20, 120, 63.0f, 6.986f
47.5949877, -122.3158288, 21.03838, 20, 120, 74.0f, 14.628f
47.5949692, -122.3158345, 20.779203, 20, 120, 76.0f, 10.808f
47.5947736, -122.3146651, 22.114353, 20, 120, 100.0f, 9.682f
47.5947613, -122.3146604, 22.19712, 20, 120, 100.0f, 6.963f
47.5942779, -122.3135416, 24.687227, 20, 120, 121.0f, 5.915f
47.5942727, -122.3135409, 24.719053, 20, 120, 121.0f, 4.217f
47.5930403, -122.3121086, 28.942308, 20, 120, 149.0f, 7.676f
47.5930159, -122.312112, 29.386246, 20, 120, 149.0f, 5.547f
47.5921693, -122.3115, 26.645521, 20, 120, 153.0f, 7.783f
47.5921698, -122.3115037, 26.536545, 20, 120, 153.0f, 5.585f
47.5913415, -122.3108658, 25.634192, 20, 120, 152.0f, 6.858f
47.5908278, -122.3104443, 22.722046, 20, 120, 151.0f, 7.623f
47.5902239, -122.3091514, 28.554771, 20, 120, 126.0f, 5.859f
47.5902252, -122.3091319, 28.71634, 20, 120, 126.0f, 4.2f
47.5898772, -122.3084472, 22.387463, 20, 120, 126.0f, 7.609f
47.5898816, -122.308457, 22.037899, 20, 120, 126.0f, 5.521f
47.5896791, -122.3068182, 29.511301, 20, 120, 102.0f, 15.664f
47.5897334, -122.3066866, 31.37269, 20, 120, 98.0f, 12.1f
47.5900346, -122.3035371, 28.782297, 20, 120, 83.0f, 11.421f
47.5900339, -122.3035405, 28.68243, 20, 120, 83.0f, 8.279f
47.5900759, -122.3020247, 28.812967, 20, 120, 87.0f, 12.232f
47.5900721, -122.3020141, 28.663414, 20, 120, 87.0f, 8.962f
47.5901088, -122.3004949, 28.93791, 20, 120, 87.0f, 14.629f
47.5901084, -122.3004803, 28.763092, 20, 120, 87.0f, 10.882f
47.5901084, -122.3004803, 28.763092, 20, 120, 87.0f, 10.882f
47.5901084, -122.3004803, 28.763092, 20, 120, 87.0f, 10.882f
47.5901084, -122.3004803, 28.763092, 20, 120, 87.0f, 10.882f
47.5901084, -122.3004803, 28.763092, 20, 120, 87.0f, 10.882f
47.5898453, -122.2692688, 0.0, 20, 120, 0.0f, 1307.0f
47.5899278, -122.2858063, 27.26038, 20, 120, 95.0f, 12.999f
47.5899204, -122.2843195, 28.103699, 20, 120, 90.0f, 8.772f
47.5899225, -122.2843165, 28.103521, 20, 120, 90.0f, 6.287f
47.5898568, -122.2828375, 27.960379, 20, 120, 93.0f, 8.709f
47.5898551, -122.2828363, 27.930443, 20, 120, 93.0f, 6.264f
47.5898293, -122.2813793, 27.731194, 20, 120, 91.0f, 7.788f
47.5897869, -122.2798714, 28.120123, 20, 120, 92.0f, 6.856f
47.5897865, -122.2798684, 28.084545, 20, 120, 92.0f, 4.905f
47.5897829, -122.2783228, 28.592617, 20, 120, 90.0f, 8.705f
47.5897717, -122.2768271, 28.319136, 20, 120, 90.0f, 7.793f
47.5897713, -122.2768004, 27.537104, 20, 120, 90.0f, 5.708f
47.5897594, -122.2758799, 24.446564, 20, 120, 91.0f, 8.467f
47.5897178, -122.2749186, 32.54031, 20, 120, 93.0f, 4.713f
47.5897155, -122.2748958, 32.65125, 20, 120, 93.0f, 3.464f
47.5897067, -122.2741267, 29.410269, 20, 120, 91.0f, 3.755f
47.5896794, -122.2733187, 31.15426, 20, 120, 92.0f, 3.688f
47.5896503, -122.2724978, 30.684147, 20, 120, 92.0f, 2.86f
47.5896502, -122.2724967, 30.600046, 20, 120, 92.0f, 2.074f
47.5896294, -122.2716761, 31.050165, 20, 120, 92.0f, 2.847f
47.5896088, -122.2708652, 30.329233, 20, 120, 92.0f, 3.659f
47.5896087, -122.2708629, 30.14199, 20, 120, 92.0f, 2.712f
47.5895792, -122.2692678, 29.745962, 20, 120, 91.0f, 2.864f
47.5895678, -122.2684515, 30.23709, 20, 120, 91.0f, 3.675f
47.589568, -122.2684476, 30.23074, 20, 120, 91.0f, 2.713f
47.5895552, -122.2676413, 30.53761, 20, 120, 91.0f, 3.694f
47.5895343, -122.2668182, 31.143927, 20, 120, 92.0f, 2.861f
47.5895338, -122.2668138, 31.06871, 20, 120, 92.0f, 2.078f
47.5895008, -122.2652174, 29.680761, 20, 120, 91.0f, 3.664f
47.5894863, -122.2644196, 29.816223, 20, 120, 91.0f, 3.701f
47.5894861, -122.2644174, 29.797104, 20, 120, 91.0f, 2.721f
47.5894691, -122.2636053, 30.362516, 20, 120, 91.0f, 3.699f
47.5894472, -122.2628065, 30.18387, 20, 120, 92.0f, 2.864f
47.589447, -122.2628059, 30.152485, 20, 120, 92.0f, 2.073f
47.5894065, -122.2611855, 30.083996, 20, 120, 92.0f, 2.846f
47.5893928, -122.2603686, 30.66172, 20, 120, 91.0f, 2.846f
47.5893931, -122.2603638, 30.583166, 20, 120, 91.0f, 2.073f
47.5893744, -122.2595565, 30.687853, 20, 120, 91.0f, 2.844f
47.5893538, -122.2587309, 31.24602, 20, 120, 92.0f, 3.647f
47.5893536, -122.2587261, 31.222584, 20, 120, 92.0f, 2.704f
47.5893142, -122.2570751, 32.183693, 20, 120, 91.0f, 2.848f
47.5892997, -122.2562788, 30.637514, 20, 120, 91.0f, 2.833f
47.5892999, -122.2562781, 30.426094, 20, 120, 91.0f, 2.068f
47.5892822, -122.2554996, 29.009813, 20, 120, 91.0f, 3.657f
47.5892513, -122.2547728, 27.818321, 20, 120, 93.0f, 2.864f
47.5892506, -122.2547712, 27.670198, 20, 120, 93.0f, 2.079f
47.5892816, -122.253365, 26.176292, 20, 120, 86.0f, 2.849f
47.5893409, -122.2526854, 26.1742, 20, 120, 83.0f, 3.645f
47.5893433, -122.2526838, 26.144577, 20, 120, 82.0f, 2.699f
47.5894501, -122.2519899, 26.719875, 20, 120, 78.0f, 3.686f
47.5896415, -122.2513187, 27.243525, 20, 120, 68.0f, 2.863f
47.5896461, -122.251317, 27.195246, 20, 120, 68.0f, 2.078f
47.5901108, -122.2500527, 29.968433, 20, 120, 59.0f, 3.589f
47.5903899, -122.2493809, 29.081722, 20, 120, 58.0f, 4.348f
47.5903894, -122.2493861, 28.824194, 20, 120, 58.0f, 3.287f
47.5903894, -122.2493861, 28.824194, 20, 120, 58.0f, 3.287f
47.5903894, -122.2493861, 28.824194, 20, 120, 58.0f, 3.287f
47.5895814, -122.2683379, 0.0, 20, 120, 0.0f, 1019.0f
47.5895814, -122.2683379, 0.0, 20, 120, 0.0f, 1019.0f
47.5903894, -122.2493861, 28.824194, 20, 120, 58.0f, 3.287f
47.5905497, -122.2390648, 0.0, 20, 120, 0.0f, 46.0f
47.5905497, -122.2390648, 0.0, 20, 120, 0.0f, 45.999f
47.5897382, -122.2378065, 32.204807, 20, 120, 133.0f, 14.999f
47.5897375, -122.2378054, 32.17654, 20, 120, 133.0f, 10.615f
47.5891047, -122.2364797, 31.182049, 20, 120, 126.0f, 14.348f
47.5886195, -122.2350566, 30.347996, 20, 120, 118.0f, 11.441f
47.5881106, -122.2336486, 29.62536, 20, 120, 118.0f, 10.536f
47.5881101, -122.2336488, 29.566723, 20, 120, 118.0f, 7.617f
47.5876499, -122.232306, 28.695452, 20, 120, 117.0f, 7.807f
47.5876503, -122.2323051, 28.64317, 20, 120, 117.0f, 5.593f
47.5869651, -122.2305626, 27.955196, 20, 120, 121.0f, 5.754f
47.5864751, -122.2295348, 30.183752, 20, 120, 124.0f, 5.74f
47.5864702, -122.2295289, 30.23307, 20, 120, 124.0f, 4.159f
47.5864702, -122.2295289, 30.23307, 20, 120, 124.0f, 4.159f
47.585514, -122.2273476, 23.986141, 20, 120, 123.0f, 7.623f
47.5855152, -122.2273528, 23.3799, 20, 120, 124.0f, 5.573f
47.5848984, -122.2260017, 29.574318, 20, 120, 124.0f, 7.68f
47.5848919, -122.2259875, 29.806646, 20, 120, 124.0f, 5.546f
47.583918, -122.2238581, 29.976439, 20, 120, 124.0f, 10.229f
47.5839069, -122.2238338, 30.384394, 20, 120, 124.0f, 7.504f
47.5832758, -122.2225604, 29.64502, 20, 120, 126.0f, 8.729f
47.5832729, -122.2225579, 29.514774, 20, 120, 126.0f, 6.288f
47.582941, -122.2217501, 25.116282, 20, 120, 121.0f, 7.641f
47.5829456, -122.221753, 24.859146, 20, 120, 121.0f, 5.538f
47.5822184, -122.2202546, 29.721958, 20, 120, 125.0f, 6.949f
47.5818366, -122.2194387, 29.905704, 20, 120, 124.0f, 7.621f
47.581836, -122.2194363, 29.864153, 20, 120, 124.0f, 5.528f
47.581836, -122.2194363, 29.864153, 20, 120, 124.0f, 5.528f
47.581836, -122.2194363, 29.864153, 20, 120, 124.0f, 5.528f
47.581836, -122.2194363, 29.864153, 20, 120, 124.0f, 5.528f
47.5790576, -122.2143713, 0.0, 20, 120, 0.0f, 21.0f
47.5786778, -122.2130638, 26.397362, 20, 120, 113.0f, 12.999f
47.5784252, -122.2115744, 28.655006, 20, 120, 105.0f, 9.696f
47.5782062, -122.2100632, 29.329647, 20, 120, 102.0f, 12.976f
47.5782083, -122.2100556, 29.344112, 20, 120, 102.0f, 9.535f
47.5779813, -122.2085856, 28.47133, 20, 120, 102.0f, 10.538f
47.577981, -122.2085861, 28.40243, 20, 120, 102.0f, 7.618f
47.5775828, -122.2055552, 30.362213, 20, 120, 100.0f, 12.226f
47.5775837, -122.2055407, 30.5285, 20, 120, 99.0f, 8.918f
47.5777158, -122.2040047, 29.195251, 20, 120, 84.0f, 9.648f
47.5777274, -122.2040051, 29.157854, 20, 120, 84.0f, 6.95f
47.5779589, -122.2025083, 28.810232, 20, 120, 77.0f, 9.621f
47.5779641, -122.2025081, 28.767801, 20, 120, 77.0f, 6.942f
47.5783245, -122.2011443, 27.507673, 20, 120, 69.0f, 7.801f
47.5783282, -122.2011461, 27.453304, 20, 120, 69.0f, 5.591f
47.5789282, -122.1990017, 22.89995, 20, 120, 68.0f, 6.719f
47.5789256, -122.1990072, 22.665981, 20, 120, 68.0f, 4.855f
47.5793004, -122.1974595, 28.80222, 20, 120, 70.0f, 4.919f
47.5793021, -122.1974514, 28.875204, 20, 120, 70.0f, 3.511f
47.5796832, -122.1957634, 31.182709, 20, 120, 74.0f, 3.811f
47.5797158, -122.1950139, 28.278128, 20, 120, 84.0f, 3.698f
47.5797072, -122.1950084, 27.735651, 20, 120, 85.0f, 2.749f
47.579669, -122.1943107, 26.992697, 20, 120, 93.0f, 2.858f
47.5796036, -122.1936435, 25.478422, 20, 120, 97.0f, 2.844f
47.5796017, -122.1936443, 25.353525, 20, 120, 97.0f, 2.068f
47.5793475, -122.1922823, 26.699955, 20, 120, 106.0f, 2.85f
47.5792155, -122.1915927, 27.570616, 20, 120, 105.0f, 2.842f
47.5792149, -122.1915885, 27.52535, 20, 120, 105.0f, 2.071f
47.5790972, -122.190884, 26.329863, 20, 120, 104.0f, 3.669f
47.57901, -122.1902015, 25.643003, 20, 120, 101.0f, 4.477f
47.5790106, -122.189514, 27.195873, 20, 120, 92.0f, 3.701f
47.5790372, -122.1888211, 26.22431, 20, 120, 88.0f, 2.853f
47.5790694, -122.1881388, 25.098763, 20, 120, 86.0f, 2.853f
47.5790701, -122.1881387, 25.00378, 20, 120, 86.0f, 2.072f
47.5791125, -122.1874697, 25.962204, 20, 120, 84.0f, 2.844f
47.5791479, -122.1867392, 26.798674, 20, 120, 85.0f, 2.846f
47.5791476, -122.1867333, 26.700092, 20, 120, 85.0f, 2.077f
47.5792059, -122.1852821, 29.053722, 20, 120, 87.0f, 2.836f
47.5792276, -122.1845357, 26.898672, 20, 120, 87.0f, 3.66f
47.5792276, -122.1845398, 26.643833, 20, 120, 87.0f, 2.706f
47.5792832, -122.1838076, 28.296858, 20, 120, 84.0f, 2.863f
47.5793502, -122.183074, 27.040977, 20, 120, 82.0f, 2.851f
47.5793512, -122.1830702, 26.757965, 20, 120, 82.0f, 2.083f
47.5794903, -122.1816786, 26.134504, 20, 120, 81.0f, 2.843f
47.5795465, -122.1809924, 25.234735, 20, 120, 82.0f, 2.855f
47.579546, -122.180992, 25.152927, 20, 120, 82.0f, 2.072f
47.5795943, -122.1803429, 26.489689, 20, 120, 83.0f, 2.832f
47.5796525, -122.1796719, 25.139761, 20, 120, 82.0f, 2.836f
47.5797075, -122.1790229, 24.534782, 20, 120, 82.0f, 2.851f
47.5797556, -122.1783834, 25.107033, 20, 120, 83.0f, 3.628f
47.5797737, -122.1777741, 22.953974, 20, 120, 86.0f, 3.679f
47.5797711, -122.1777774, 22.699781, 20, 120, 87.0f, 2.716f
47.5797441, -122.1772019, 21.82359, 20, 120, 92.0f, 2.865f
