47.6368124, -122.2002068, 0.0, 20, 120, 0.0f, 14.0f
47.6368124, -122.2002068, 0.0, 20, 120, 0.0f, 14.0f
47.6368124, -122.2002068, 0.0, 20, 120, 0.0f, 9.999f
47.6368119, -122.2002078, 0.028936038, 20, 120, 0.0f, 7.578f
47.6368113, -122.2002075, 0.02361173, 20, 120, 0.0f, 7.424f
47.6368113, -122.2002074, 0.024584856, 20, 120, 0.0f, 5.465f
47.6368108, -122.200207, 0.021064587, 20, 120, 0.0f, 5.352f
47.6368108, -122.200207, 0.022432536, 20, 120, 0.0f, 4.001f
47.6367658, -122.2003077, 2.8020687, 20, 120, 237.0f, 7.361f
47.6367618, -122.2003165, 3.0361085, 20, 120, 237.0f, 5.437f
47.6366957, -122.2004724, 4.5793343, 20, 120, 238.0f, 8.182f
47.6367077, -122.2007335, 6.2413206, 20, 120, 271.0f, 8.227f
47.6367149, -122.2007445, 6.429575, 20, 120, 273.0f, 6.109f
47.6367134, -122.2010836, 8.472477, 20, 120, 271.0f, 7.448f
47.6367128, -122.2010911, 8.60851, 20, 120, 270.0f, 5.461f
47.6366956, -122.2013811, 7.718245, 20, 120, 266.0f, 7.423f
47.6366943, -122.2013788, 7.6362433, 20, 120, 266.0f, 5.454f
47.6366301, -122.2016164, 5.777686, 20, 120, 251.0f, 10.67f
47.6366523, -122.2016426, 1.8779399, 20, 120, 285.0f, 13.347f
47.6367497, -122.2016203, 2.600272, 20, 120, 350.0f, 15.702f
47.6367637, -122.2016112, 2.9538627, 20, 120, 355.0f, 12.371f
47.6371804, -122.2016599, 11.567589, 20, 120, 356.0f, 14.481f
47.6376801, -122.2016362, 15.893177, 20, 120, 0.0f, 12.98f
47.6381654, -122.2015837, 17.736162, 20, 120, 2.0f, 9.264f
47.6386786, -122.2015413, 19.483158, 20, 120, 3.0f, 9.047f
47.6392189, -122.2014507, 20.543568, 20, 120, 5.0f, 7.477f
47.6392235, -122.2014469, 20.544542, 20, 120, 6.0f, 5.484f
47.639742, -122.2013012, 20.671394, 20, 120, 10.0f, 7.41f
47.6402616, -122.2011742, 20.2581, 20, 120, 9.0f, 6.602f
47.6402654, -122.2011744, 20.08635, 20, 120, 9.0f, 4.839f
47.6406321, -122.2010266, 15.664995, 20, 120, 14.0f, 4.835f
47.6410941, -122.2010179, 17.675495, 20, 120, 1.0f, 5.692f
47.6414599, -122.2011133, 14.764964, 20, 120, 352.0f, 6.529f
47.6414577, -122.2011209, 14.421073, 20, 120, 352.0f, 4.821f
47.6418011, -122.2013133, 5.470348, 20, 120, 337.0f, 10.482f
47.6417783, -122.2013094, 4.687938, 20, 120, 334.0f, 7.962f
47.6417998, -122.2013099, 1.6956626, 20, 120, 344.0f, 10.564f
47.6418159, -122.2012781, 1.1641607, 20, 120, 18.0f, 10.563f
47.6418153, -122.2012737, 1.1682483, 20, 120, 23.0f, 7.976f
47.6418569, -122.2013138, 1.6602063, 20, 120, 335.0f, 11.226f
47.6420171, -122.2013999, 4.8143206, 20, 120, 341.0f, 12.284f
47.6422385, -122.201527, 8.0957, 20, 120, 339.0f, 10.747f
47.6422497, -122.2015348, 8.381614, 20, 120, 339.0f, 8.063f
47.6427345, -122.2017144, 9.919972, 20, 120, 345.0f, 11.32f
47.6427392, -122.2017175, 10.034, 20, 120, 345.0f, 8.555f
47.6430139, -122.2017872, 10.825188, 20, 120, 349.0f, 12.516f
47.6432859, -122.2017454, 10.336417, 20, 120, 0.0f, 10.038f
47.6432865, -122.2017349, 10.244773, 20, 120, 1.0f, 7.458f
47.6435075, -122.2016399, 9.27727, 20, 120, 12.0f, 9.086f
47.6437489, -122.2015331, 9.897701, 20, 120, 15.0f, 8.994f
47.6437192, -122.201286, 5.805366, 20, 120, 81.0f, 8.99f
47.6436896, -122.2012684, 6.0698953, 20, 120, 91.0f, 6.732f
47.6434782, -122.2007811, 7.61265, 20, 120, 127.0f, 8.238f
47.6434719, -122.2007818, 7.6439667, 20, 120, 128.0f, 6.114f
47.6432693, -122.2005541, 9.567199, 20, 120, 140.0f, 8.224f
47.6429872, -122.2003512, 11.46521, 20, 120, 151.0f, 8.23f
47.6429792, -122.2003529, 11.604974, 20, 120, 152.0f, 6.096f
47.6426786, -122.2001191, 12.907274, 20, 120, 152.0f, 8.24f
47.6423903, -122.1998683, 12.884819, 20, 120, 150.0f, 8.98f
47.6421485, -122.1995855, 11.95053, 20, 120, 143.0f, 8.291f
47.6421508, -122.1995811, 11.817135, 20, 120, 143.0f, 6.133f
47.6418379, -122.1988238, 11.489526, 20, 120, 119.0f, 9.743f
47.6418424, -122.1988136, 11.411515, 20, 120, 117.0f, 7.365f
47.641703, -122.1983962, 12.13763, 20, 120, 116.0f, 11.118f
47.641659, -122.1979791, 11.060482, 20, 120, 103.0f, 10.637f
47.6416705, -122.1979784, 10.92947, 20, 120, 101.0f, 7.987f
47.6416108, -122.1976681, 9.036585, 20, 120, 104.0f, 10.576f
47.6415363, -122.1973623, 8.720038, 20, 120, 108.0f, 9.891f
47.6414616, -122.1970596, 8.480556, 20, 120, 109.0f, 9.093f
47.6414608, -122.1970581, 8.409978, 20, 120, 109.0f, 6.774f
47.6413447, -122.1965201, 7.179698, 20, 120, 103.0f, 9.033f
47.6413489, -122.1965193, 7.050615, 20, 120, 102.0f, 6.76f
47.6413044, -122.1963098, 6.024367, 20, 120, 106.0f, 11.067f
47.6412867, -122.1963379, 1.3435018, 20, 120, 133.0f, 9.911f
47.6412893, -122.1963621, 0.94045603, 20, 120, 150.0f, 7.423f
47.641307, -122.1964225, 1.2229836, 20, 120, 288.0f, 9.069f
47.6413014, -122.1964842, 1.3987564, 20, 120, 262.0f, 9.045f
47.6413036, -122.1965022, 0.63462025, 20, 120, 279.0f, 9.044f
47.6413048, -122.1964988, 0.55890614, 20, 120, 284.0f, 6.753f
47.641309, -122.1964889, 0.19045345, 20, 120, 0.0f, 6.716f
47.6413042, -122.1964804, 0.2361403, 20, 120, 0.0f, 9.024f
47.6413032, -122.1964798, 0.26008168, 20, 120, 125.0f, 6.763f
47.6412922, -122.1964831, 0.38074568, 20, 120, 185.0f, 10.394f
47.6412883, -122.1964869, 0.18929757, 20, 120, 0.0f, 9.126f
47.6412889, -122.1964869, 0.16396919, 20, 120, 0.0f, 6.831f
47.6410405, -122.1964592, 7.9722886, 20, 120, 175.0f, 12.714f
47.6409847, -122.1964524, 9.743794, 20, 120, 175.0f, 9.968f
47.6411069, -122.1960629, 0.0, 20, 120, 0.0f, 16.279f
47.6411069, -122.1960629, 0.0, 20, 120, 0.0f, 18.439f
47.6390033, -122.1967019, 18.010908, 20, 120, 194.0f, 14.441f
47.6390068, -122.1967199, 17.842325, 20, 120, 195.0f, 10.448f
47.6389409, -122.1970968, 10.433854, 20, 120, 239.0f, 10.298f
47.6390208, -122.1976105, 12.463315, 20, 120, 274.0f, 8.358f
47.6393129, -122.1980055, 13.894639, 20, 120, 312.0f, 7.451f
47.6393332, -122.1980019, 14.080186, 20, 120, 314.0f, 5.5f
47.6399768, -122.1978139, 12.46528, 20, 120, 31.0f, 8.246f
47.6399708, -122.1977657, 12.680562, 20, 120, 35.0f, 6.139f
47.639976, -122.1973132, 11.7513685, 20, 120, 80.0f, 6.594f
47.6397888, -122.1968091, 13.894278, 20, 120, 114.0f, 5.714f
47.639777, -122.1968027, 13.989193, 20, 120, 115.0f, 4.175f
47.6394735, -122.1963589, 16.335407, 20, 120, 133.0f, 4.827f
47.6390867, -122.1958555, 19.36552, 20, 120, 138.0f, 4.819f
47.6386613, -122.1953068, 21.608757, 20, 120, 138.0f, 3.905f
47.638656, -122.1953002, 21.418142, 20, 120, 138.0f, 2.824f
47.6377866, -122.1941779, 23.147635, 20, 120, 139.0f, 4.812f
47.6377836, -122.1941751, 23.087639, 20, 120, 139.0f, 3.481f
47.6367975, -122.1929985, 24.93114, 20, 120, 141.0f, 3.904f
47.6367917, -122.1929925, 24.652296, 20, 120, 141.0f, 2.825f
47.636229, -122.1924915, 25.72588, 20, 120, 148.0f, 3.896f
47.6356294, -122.1920123, 26.183039, 20, 120, 151.0f, 2.956f
47.6349901, -122.1915777, 27.145554, 20, 120, 155.0f, 3.896f
47.6349882, -122.1915785, 27.147009, 20, 120, 155.0f, 2.793f
47.6337466, -122.190596, 27.60254, 20, 120, 149.0f, 5.691f
47.6337443, -122.1905887, 27.544477, 20, 120, 149.0f, 4.146f
47.6332002, -122.1899036, 27.573593, 20, 120, 140.0f, 6.548f
47.6327136, -122.1891571, 27.178709, 20, 120, 135.0f, 7.377f
47.6327156, -122.1891489, 27.059158, 20, 120, 134.0f, 5.445f
47.6322389, -122.188406, 27.039461, 20, 120, 133.0f, 13.258f
47.6320852, -122.1873054, 27.714699, 20, 120, 111.0f, 8.506f
47.6319466, -122.1862364, 27.819122, 20, 120, 103.0f, 7.462f
47.6319526, -122.1862317, 27.792099, 20, 120, 103.0f, 5.465f
47.6319063, -122.1841767, 26.73415, 20, 120, 90.0f, 6.592f
47.6319094, -122.1841718, 26.660456, 20, 120, 90.0f, 4.816f
47.6319213, -122.1830959, 27.687017, 20, 120, 89.0f, 7.406f
47.6319564, -122.1819732, 29.472538, 20, 120, 87.0f, 7.407f
47.6319585, -122.1819585, 29.429632, 20, 120, 87.0f, 5.474f
47.6319259, -122.1808382, 29.525032, 20, 120, 91.0f, 8.174f
47.6317572, -122.1797277, 29.490356, 20, 120, 100.0f, 9.677f
47.631524, -122.1786606, 29.359081, 20, 120, 105.0f, 9.077f
47.6315164, -122.1786561, 29.21246, 20, 120, 106.0f, 6.758f
47.6313021, -122.1775853, 29.256641, 20, 120, 106.0f, 7.882f
47.6310751, -122.1765603, 28.070688, 20, 120, 107.0f, 11.278f
47.6310721, -122.1765623, 27.773388, 20, 120, 107.0f, 8.567f
47.6307824, -122.1755788, 27.83752, 20, 120, 112.0f, 11.364f
47.6304824, -122.1746063, 27.786314, 20, 120, 113.0f, 11.346f
47.6304805, -122.174606, 27.770128, 20, 120, 113.0f, 8.556f
47.6302056, -122.173584, 28.485167, 20, 120, 112.0f, 10.66f
47.6299243, -122.1725585, 28.667704, 20, 120, 112.0f, 9.144f
47.6297621, -122.1715178, 28.283022, 20, 120, 104.0f, 7.467f
47.6297688, -122.1715087, 28.185051, 20, 120, 104.0f, 5.483f
47.6297119, -122.1704074, 28.910307, 20, 120, 95.0f, 5.734f
47.6297384, -122.1693529, 27.544317, 20, 120, 88.0f, 6.552f
47.6297446, -122.1693454, 27.193611, 20, 120, 88.0f, 4.832f
47.6298303, -122.1683375, 27.192602, 20, 120, 83.0f, 7.359f
47.629923, -122.1672227, 28.567469, 20, 120, 83.0f, 7.415f
47.6299244, -122.1672027, 28.354656, 20, 120, 83.0f, 5.506f
47.6299969, -122.1660871, 29.835844, 20, 120, 84.0f, 5.736f
47.6300642, -122.1649256, 30.860096, 20, 120, 84.0f, 6.525f
47.6301214, -122.1637226, 31.327084, 20, 120, 85.0f, 9.501f
